ts,flow_id,model_version,p0,p1,p2,flow total IEC104_S_Message packets,init bw window bytes,init fw window bytes,flow total IEC104_U_Message packets,flow ACK flag count,flow PSH flag count,total flow packets,bw total IEC104_U_Message packets,fw_subflow_bytes,fw_subflow_packets,flow packet APDU length var,fw IAT std,fw total IEC104_U_Message packets,total fw packets,fw packets APDU total length
1766231269.9766278,10.0.0.11:52284|10.0.0.18:2404|6|w1,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,21.0,510.0,501.0,0.0,280.0,198.0,280.0,0.0,5572.0,82.0,18.73818998061421,0.47053294139085416,0.0,82.0,160.0
1766231270.1179411,10.0.0.11:36826|10.0.0.16:2404|6|w1,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,27.0,510.0,501.0,0.0,344.0,250.0,344.0,0.0,6400.0,94.0,18.880704000000037,0.4841452411454185,0.0,94.0,196.0
1766231270.131042,10.0.0.11:44912|10.0.0.17:2404|6|w1,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,12.0,510.0,502.0,0.0,185.0,116.0,185.0,0.0,4660.0,69.0,18.423602853745592,0.45202193069306723,0.0,69.0,106.0
1766231270.2583733,10.0.0.11:60604|10.0.0.15:2404|6|w1,rf_model_three.pkl,0.6366666666666667,0.19512022880678587,0.1682131045265475,3.0,510.0,502.0,0.0,43.0,22.0,43.0,0.0,1504.0,22.0,17.2314049586777,3.291679982287274,0.0,22.0,52.0
1766231270.2662485,10.0.0.11:36496|10.0.0.90:2404|6|w1,rf_model_three.pkl,0.6466666666666666,0.19760700129355835,0.15572633203977498,3.0,510.0,502.0,0.0,70.0,35.0,70.0,0.0,2362.0,35.0,10.862040816326527,2.4361965235261565,0.0,35.0,52.0
1766231270.4424856,192.168.1.20:49252|192.168.1.24:2404|6|w1,rf_model_three.pkl,0.7333333333333333,0.10666666666666667,0.16,1.0,256.0,16406.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,9.057075172346273,3.0,4.0,24.0
1766231270.4797227,10.0.0.11:46264|10.0.0.13:2404|6|w1,rf_model_three.pkl,0.64,0.19602124630780338,0.16397875369219664,8.0,510.0,501.0,0.0,140.0,81.0,140.0,0.0,4042.0,60.0,14.231672001219351,1.2514102638647504,0.0,60.0,82.0
1766231270.5527132,10.0.0.11:40980|10.0.0.12:2404|6|w1,rf_model_three.pkl,0.5566666666666666,0.22301882671897952,0.22031450661435376,3.0,510.0,502.0,0.0,24.0,12.0,24.0,0.0,844.0,12.0,19.72222222222223,2.7485063916642787,0.0,12.0,52.0
1766231319.9758244,10.0.0.11:36496|10.0.0.90:2404|6|w2,rf_model_three.pkl,0.6466666666666666,0.19760700129355835,0.15572633203977498,4.0,510.0,502.0,0.0,74.0,37.0,74.0,0.0,2500.0,37.0,13.316289262235216,2.287211215344423,0.0,37.0,58.0
1766231319.9836164,10.0.0.11:44912|10.0.0.17:2404|6|w2,rf_model_three.pkl,0.62,0.21576594994724382,0.16423405005275615,12.0,510.0,502.0,0.0,199.0,115.0,199.0,0.0,5650.0,84.0,18.55531190926274,0.6006972698267188,0.0,84.0,106.0
1766231320.1216466,10.0.0.11:40522|10.0.0.14:2404|6|w2,rf_model_three.pkl,0.6166666666666667,0.2224326166139105,0.1609007167194228,16.0,510.0,502.0,0.0,236.0,154.0,236.0,0.0,5542.0,82.0,18.249957834373447,0.5036256399865116,0.0,82.0,130.0
1766231320.1298327,10.0.0.11:36826|10.0.0.16:2404|6|w2,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,27.0,510.0,501.0,0.0,334.0,249.0,334.0,0.0,5806.0,85.0,18.94701698359711,0.47012386081109436,0.0,85.0,196.0
1766231320.260548,10.0.0.11:52284|10.0.0.18:2404|6|w2,rf_model_three.pkl,0.6133333333333333,0.21843261661391045,0.16823405005275616,23.0,510.0,501.0,0.0,301.0,206.0,301.0,0.0,6442.0,95.0,19.564237911207442,0.4711813836132817,0.0,95.0,172.0
1766231320.2734625,10.0.0.11:60604|10.0.0.15:2404|6|w2,rf_model_three.pkl,0.63,0.19112022880678586,0.17887977119321416,4.0,510.0,502.0,0.0,43.0,24.0,43.0,0.0,1312.0,19.0,20.40972222222223,3.4379993592742677,0.0,19.0,58.0
1766231320.3941796,10.0.0.11:46264|10.0.0.13:2404|6|w2,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,159.0,83.0,159.0,0.0,5098.0,76.0,14.067934388155095,1.1155082014357551,0.0,76.0,82.0
1766231320.4046187,192.168.1.20:49252|192.168.1.24:2404|6|w2,rf_model_three.pkl,0.7333333333333333,0.11,0.15666666666666668,1.0,256.0,16397.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,8.545938449490716,3.0,4.0,24.0
1766231320.4863572,10.0.0.11:40980|10.0.0.12:2404|6|w2,rf_model_three.pkl,0.5433333333333333,0.23991725738435937,0.2167494092823073,2.0,510.0,502.0,0.0,20.0,10.0,20.0,0.0,706.0,10.0,16.960000000000008,2.943400202133844,0.0,10.0,46.0
1766231369.9985235,10.0.0.11:52284|10.0.0.18:2404|6|w3,rf_model_three.pkl,0.6166666666666667,0.2224326166139105,0.1609007167194228,20.0,510.0,501.0,0.0,296.0,197.0,296.0,0.0,6688.0,99.0,18.07719858795639,0.46452550654467034,0.0,99.0,154.0
1766231370.0102785,10.0.0.11:46264|10.0.0.13:2404|6|w3,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,146.0,78.0,146.0,0.0,4570.0,68.0,13.96844181459565,1.2171085382572526,0.0,68.0,82.0
1766231370.2288604,10.0.0.11:40522|10.0.0.14:2404|6|w3,rf_model_three.pkl,0.6166666666666667,0.2224326166139105,0.1609007167194228,16.0,510.0,502.0,0.0,233.0,155.0,233.0,0.0,5278.0,78.0,18.146514047866845,0.4973966810982283,0.0,78.0,130.0
1766231370.238078,10.0.0.11:44912|10.0.0.17:2404|6|w3,rf_model_three.pkl,0.62,0.21576594994724382,0.16423405005275615,11.0,510.0,502.0,0.0,192.0,107.0,192.0,0.0,5710.0,85.0,18.333304218708975,0.5995349250575038,0.0,85.0,100.0
1766231370.3503263,10.0.0.11:36826|10.0.0.16:2404|6|w3,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,26.0,510.0,501.0,0.0,306.0,241.0,306.0,0.0,4480.0,65.0,18.862863931406196,0.3891235295129009,0.0,65.0,190.0
1766231370.3918965,192.168.1.20:49252|192.168.1.24:2404|6|w3,rf_model_three.pkl,0.7333333333333333,0.11333333333333333,0.15333333333333332,1.0,256.0,16389.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,8.583185675840603,3.0,4.0,24.0
1766231370.4916904,10.0.0.11:36496|10.0.0.90:2404|6|w3,rf_model_three.pkl,0.6433333333333333,0.1989545796411367,0.15771208702552997,5.0,510.0,502.0,0.0,80.0,40.0,80.0,0.0,2704.0,40.0,13.51000000000002,2.2757985054569603,0.0,40.0,64.0
1766231370.546396,10.0.0.11:60604|10.0.0.15:2404|6|w3,rf_model_three.pkl,0.63,0.19112022880678586,0.17887977119321416,4.0,510.0,502.0,0.0,39.0,22.0,39.0,0.0,1180.0,17.0,20.181818181818187,3.532467351449357,0.0,17.0,58.0
1766231370.6254735,10.0.0.11:40980|10.0.0.12:2404|6|w3,rf_model_three.pkl,0.5566666666666666,0.22301882671897952,0.22031450661435376,3.0,510.0,502.0,0.0,24.0,12.0,24.0,0.0,844.0,12.0,19.72222222222223,2.56072343694282,0.0,12.0,52.0
1766231420.0122643,10.0.0.11:52284|10.0.0.18:2404|6|w4,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,21.0,510.0,501.0,0.0,286.0,201.0,286.0,0.0,5770.0,85.0,18.51374965966187,0.45353961058657477,0.0,85.0,160.0
1766231420.0129783,10.0.0.11:36826|10.0.0.16:2404|6|w4,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,27.0,510.0,501.0,0.0,339.0,250.0,339.0,0.0,6070.0,89.0,18.880704000000037,0.466196703179873,0.0,89.0,196.0
1766231420.1378841,10.0.0.11:40522|10.0.0.14:2404|6|w4,rf_model_three.pkl,0.6133333333333333,0.21909928328057718,0.16756738338608948,16.0,510.0,502.0,0.0,233.0,145.0,233.0,0.0,5938.0,88.0,19.235671819262734,0.48674903768149547,0.0,88.0,130.0
1766231420.1750863,10.0.0.11:44912|10.0.0.17:2404|6|w4,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,11.0,510.0,502.0,0.0,195.0,113.0,195.0,0.0,5512.0,82.0,17.549847286396755,0.5209730922810767,0.0,82.0,100.0
1766231420.2815406,192.168.1.20:49252|192.168.1.24:2404|6|w4,rf_model_three.pkl,0.7333333333333333,0.11333333333333333,0.15333333333333332,1.0,256.0,16380.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,8.57820654270235,3.0,4.0,24.0
1766231420.312385,10.0.0.11:40980|10.0.0.12:2404|6|w4,rf_model_three.pkl,0.55,0.23040771560786846,0.21959228439213155,3.0,510.0,502.0,0.0,22.0,11.0,22.0,0.0,778.0,11.0,20.97520661157023,3.730004907916042,0.0,11.0,52.0
1766231420.412251,10.0.0.11:46264|10.0.0.13:2404|6|w4,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,151.0,81.0,151.0,0.0,4702.0,70.0,14.043895747599493,1.177636801199791,0.0,70.0,82.0
1766231420.4673638,10.0.0.11:60604|10.0.0.15:2404|6|w4,rf_model_three.pkl,0.64,0.19178689547345254,0.1682131045265475,3.0,510.0,502.0,0.0,32.0,22.0,32.0,0.0,712.0,10.0,17.2314049586777,3.6777520369779357,0.0,10.0,52.0
1766231420.5420847,10.0.0.11:36496|10.0.0.90:2404|6|w4,rf_model_three.pkl,0.6433333333333333,0.19760700129355835,0.1590596653731083,6.0,510.0,502.0,0.0,77.0,40.0,77.0,0.0,2500.0,37.0,16.14749999999998,2.600170881774392,0.0,37.0,58.0
1766231469.9830992,10.0.0.11:44912|10.0.0.17:2404|6|w5,rf_model_three.pkl,0.6166666666666667,0.21909928328057712,0.16423405005275615,12.0,510.0,502.0,0.0,209.0,113.0,209.0,0.0,6442.0,96.0,18.814159292035413,0.527254271258444,0.0,96.0,106.0
1766231470.1017158,10.0.0.11:46264|10.0.0.13:2404|6|w5,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,9.0,510.0,501.0,0.0,149.0,82.0,149.0,0.0,4576.0,68.0,15.292682926829286,1.402017689426065,0.0,68.0,88.0
1766231470.1966565,10.0.0.11:40522|10.0.0.14:2404|6|w5,rf_model_three.pkl,0.6166666666666667,0.2224326166139105,0.1609007167194228,17.0,510.0,502.0,0.0,247.0,165.0,247.0,0.0,5548.0,82.0,18.116216712580353,0.5022367723095277,0.0,82.0,136.0
1766231470.245597,10.0.0.11:36826|10.0.0.16:2404|6|w5,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,26.0,510.0,501.0,0.0,327.0,245.0,327.0,0.0,5602.0,82.0,18.592753019575184,0.4522138508392219,0.0,82.0,190.0
1766231470.3821611,10.0.0.11:52284|10.0.0.18:2404|6|w5,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,21.0,510.0,501.0,0.0,289.0,202.0,289.0,0.0,5902.0,87.0,18.424370159788225,0.45243903250514944,0.0,87.0,160.0
1766231470.389737,10.0.0.11:40980|10.0.0.12:2404|6|w5,rf_model_three.pkl,0.5566666666666666,0.23104170253597303,0.2122916307973603,2.0,510.0,502.0,0.0,22.0,11.0,22.0,0.0,772.0,11.0,15.68595041322314,3.263364144610955,0.0,11.0,46.0
1766231470.5000489,192.168.1.20:49252|192.168.1.24:2404|6|w5,rf_model_three.pkl,0.5533333333333333,0.13844444444444443,0.30822222222222223,2.0,256.0,16372.0,4.0,8.0,8.0,8.0,2.0,240.0,4.0,16.984375,4.6600116357478925,2.0,4.0,24.0
1766231470.5500023,10.0.0.11:60604|10.0.0.15:2404|6|w5,rf_model_three.pkl,0.64,0.20119866017933485,0.15880133982066513,2.0,510.0,502.0,0.0,44.0,22.0,44.0,0.0,1498.0,22.0,13.471074380165248,3.8983483322700323,0.0,22.0,46.0
1766231470.6514344,10.0.0.11:36496|10.0.0.90:2404|6|w5,rf_model_three.pkl,0.6433333333333333,0.19760700129355835,0.1590596653731083,5.0,510.0,502.0,0.0,79.0,41.0,79.0,0.0,2566.0,38.0,14.242712671029153,2.2736204509200877,0.0,38.0,58.0
1766231470.7009869,192.168.1.24:2404|192.168.1.28:44629|6|w5,rf_model_three.pkl,0.07666666666666666,0.3879166666666667,0.5354166666666667,1.0,502.0,260.0,2.0,6.0,6.0,6.0,1.0,307.0,4.0,23.472222222222214,3.62922847206443,1.0,4.0,43.0
1766231520.0291214,10.0.0.11:44912|10.0.0.17:2404|6|w6,rf_model_three.pkl,0.62,0.21576594994724382,0.16423405005275615,10.0,510.0,502.0,0.0,186.0,105.0,186.0,0.0,5440.0,81.0,17.23990929705218,0.526285512527852,0.0,81.0,94.0
1766231520.038316,10.0.0.11:52284|10.0.0.18:2404|6|w6,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,22.0,510.0,501.0,0.0,303.0,203.0,303.0,0.0,6778.0,100.0,19.077240408648663,0.4562014367008947,0.0,100.0,166.0
1766231520.1575544,10.0.0.11:36826|10.0.0.16:2404|6|w6,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,26.0,510.0,501.0,0.0,329.0,243.0,329.0,0.0,5866.0,86.0,18.72685396873777,0.4684130603787946,0.0,86.0,190.0
1766231520.1899822,10.0.0.11:40522|10.0.0.14:2404|6|w6,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,16.0,510.0,502.0,0.0,232.0,147.0,232.0,0.0,5740.0,85.0,19.007728261372506,0.5168954450749056,0.0,85.0,130.0
1766231520.292599,10.0.0.11:46264|10.0.0.13:2404|6|w6,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,150.0,80.0,150.0,0.0,4702.0,70.0,14.02437500000002,1.0845186063599475,0.0,70.0,82.0
1766231520.3326674,10.0.0.11:40980|10.0.0.12:2404|6|w6,rf_model_three.pkl,0.5666666666666667,0.2244861469804174,0.20884718635291585,2.0,510.0,502.0,0.0,24.0,12.0,24.0,0.0,838.0,12.0,14.583333333333343,1.4928058287207824,0.0,12.0,46.0
1766231520.4383228,192.168.1.20:49252|192.168.1.24:2404|6|w6,rf_model_three.pkl,0.7333333333333333,0.11333333333333333,0.15333333333333332,1.0,256.0,16361.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,8.595941298560362,3.0,4.0,24.0
1766231520.4864953,10.0.0.11:60604|10.0.0.15:2404|6|w6,rf_model_three.pkl,0.6266666666666667,0.20642175107406754,0.16691158225926578,2.0,510.0,502.0,0.0,34.0,17.0,34.0,0.0,1168.0,17.0,13.418685121107245,3.041719951578224,0.0,17.0,46.0
1766231520.6584637,192.168.1.24:2404|192.168.1.28:44629|6|w6,rf_model_three.pkl,0.03,0.4841349206349207,0.48586507936507917,0.0,502.0,260.0,3.0,3.0,3.0,3.0,1.0,144.0,2.0,0.0,0.0,2.0,2.0,12.0
1766231520.6972237,10.0.0.11:36496|10.0.0.90:2404|6|w6,rf_model_three.pkl,0.6466666666666666,0.19760700129355835,0.15572633203977498,4.0,510.0,502.0,0.0,68.0,34.0,68.0,0.0,2302.0,34.0,11.986159169550177,2.2863255166505305,0.0,34.0,58.0
1766231570.049628,10.0.0.11:44912|10.0.0.17:2404|6|w7,rf_model_three.pkl,0.62,0.21576594994724382,0.16423405005275615,11.0,510.0,502.0,0.0,207.0,114.0,207.0,0.0,6238.0,93.0,17.436441982148324,0.5012938974218631,0.0,93.0,100.0
1766231570.059104,10.0.0.11:40522|10.0.0.14:2404|6|w7,rf_model_three.pkl,0.6166666666666667,0.21909928328057712,0.16423405005275615,16.0,510.0,502.0,0.0,235.0,149.0,235.0,0.0,5806.0,86.0,18.785009684248507,0.5003413425453808,0.0,86.0,130.0
1766231570.1758494,10.0.0.11:52284|10.0.0.18:2404|6|w7,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,22.0,510.0,501.0,0.0,298.0,203.0,298.0,0.0,6436.0,95.0,19.086947026134965,0.47843777119289277,0.0,95.0,166.0
1766231570.2069716,10.0.0.11:36826|10.0.0.16:2404|6|w7,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,27.0,510.0,501.0,0.0,329.0,250.0,329.0,0.0,5410.0,79.0,18.880704000000037,0.4533386144756242,0.0,79.0,196.0
1766231570.3500133,10.0.0.11:46264|10.0.0.13:2404|6|w7,rf_model_three.pkl,0.64,0.19602124630780335,0.1639787536921966,8.0,510.0,501.0,0.0,150.0,81.0,150.0,0.0,4636.0,69.0,14.043895747599493,1.2088774328394487,0.0,69.0,82.0
1766231570.3609636,192.168.1.20:49252|192.168.1.24:2404|6|w7,rf_model_three.pkl,0.5766666666666667,0.07309260289210234,0.35024073044123105,3.0,255.0,16352.0,4.0,11.0,11.0,11.0,2.0,310.0,5.0,23.140495867768593,6.356692888768491,2.0,5.0,40.0
1766231570.5042117,10.0.0.11:60604|10.0.0.15:2404|6|w7,rf_model_three.pkl,0.6366666666666667,0.19760700129355835,0.16572633203977502,3.0,510.0,502.0,0.0,48.0,24.0,48.0,0.0,1636.0,24.0,16.555555555555543,3.1270759182813315,0.0,24.0,52.0
1766231570.5046163,10.0.0.11:40980|10.0.0.12:2404|6|w7,rf_model_three.pkl,0.5433333333333333,0.23991725738435937,0.2167494092823073,2.0,510.0,502.0,0.0,20.0,10.0,20.0,0.0,706.0,10.0,16.960000000000008,2.432310734683483,0.0,10.0,46.0
1766231570.6389844,10.0.0.11:36496|10.0.0.90:2404|6|w7,rf_model_three.pkl,0.6433333333333333,0.1989545796411367,0.15771208702552997,6.0,510.0,502.0,0.0,86.0,43.0,86.0,0.0,2902.0,43.0,15.607355327203862,2.3181504815743397,0.0,43.0,64.0
1766231570.6576452,192.168.1.24:2404|192.168.1.28:36087|6|w7,rf_model_three.pkl,0.07333333333333333,0.4073597427476738,0.5193069239189928,0.0,502.0,260.0,2.0,3.0,3.0,3.0,1.0,154.0,2.0,22.2222222222222,0.0,1.0,2.0,22.0
1766231620.0554657,10.0.0.11:46264|10.0.0.13:2404|6|w8,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,153.0,84.0,153.0,0.0,4636.0,69.0,14.073129251700664,1.3774511018639042,0.0,69.0,82.0
1766231620.0588593,10.0.0.11:44912|10.0.0.17:2404|6|w8,rf_model_three.pkl,0.6166666666666667,0.21909928328057712,0.16423405005275615,12.0,510.0,502.0,0.0,207.0,116.0,207.0,0.0,6112.0,91.0,18.423602853745592,0.5259213802696001,0.0,91.0,106.0
1766231620.184496,10.0.0.11:40522|10.0.0.14:2404|6|w8,rf_model_three.pkl,0.6166666666666667,0.2224326166139105,0.1609007167194228,16.0,510.0,502.0,0.0,240.0,158.0,240.0,0.0,5542.0,82.0,17.842973882390595,0.47890969380092147,0.0,82.0,130.0
1766231620.219335,10.0.0.11:36826|10.0.0.16:2404|6|w8,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,28.0,510.0,501.0,0.0,334.0,257.0,334.0,0.0,5284.0,77.0,19.02584444881836,0.4500744521445558,0.0,77.0,202.0
1766231620.416807,10.0.0.11:52284|10.0.0.18:2404|6|w8,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,23.0,510.0,501.0,0.0,295.0,212.0,295.0,0.0,5650.0,83.0,19.10021359914566,0.44607574993731514,0.0,83.0,172.0
1766231620.4599593,10.0.0.11:60604|10.0.0.15:2404|6|w8,rf_model_three.pkl,0.6366666666666667,0.19512022880678587,0.1682131045265475,3.0,510.0,502.0,0.0,48.0,24.0,48.0,0.0,1636.0,24.0,17.25,3.517076219952908,0.0,24.0,52.0
1766231620.594035,10.0.0.11:36496|10.0.0.90:2404|6|w8,rf_model_three.pkl,0.65,0.19311833352130847,0.15688166647869153,3.0,510.0,502.0,0.0,54.0,30.0,54.0,0.0,1636.0,24.0,13.800000000000011,3.97991978805554,0.0,24.0,52.0
1766231620.6069834,192.168.1.20:49252|192.168.1.24:2404|6|w8,rf_model_three.pkl,0.8633333333333333,0.04571074433051286,0.09095592233615381,2.0,255.0,16332.0,6.0,10.0,10.0,10.0,3.0,300.0,5.0,14.490000000000002,6.5303907524058875,3.0,5.0,30.0
1766231620.7392273,10.0.0.11:40980|10.0.0.12:2404|6|w8,rf_model_three.pkl,0.5566666666666666,0.23104170253597298,0.21229163079736033,2.0,510.0,502.0,0.0,22.0,11.0,22.0,0.0,772.0,11.0,15.68595041322314,2.6848475169101675,0.0,11.0,46.0
1766231620.7468047,192.168.1.24:2404|192.168.1.28:36087|6|w8,rf_model_three.pkl,0.09333333333333334,0.3129166666666667,0.59375,1.0,502.0,260.0,2.0,5.0,5.0,5.0,1.0,225.0,3.0,21.759999999999977,4.732326149940491,1.0,3.0,27.0
1766231670.043348,10.0.0.11:36496|10.0.0.90:2404|6|w9,rf_model_three.pkl,0.6466666666666666,0.19760700129355835,0.15572633203977498,4.0,510.0,502.0,0.0,72.0,37.0,72.0,0.0,2368.0,35.0,12.241051862673487,3.0538620442367614,0.0,35.0,58.0
1766231670.0865407,10.0.0.11:52284|10.0.0.18:2404|6|w9,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,21.0,510.0,501.0,0.0,285.0,196.0,285.0,0.0,6034.0,89.0,18.918992086630624,0.4628406610538929,0.0,89.0,160.0
1766231670.190679,10.0.0.11:44912|10.0.0.17:2404|6|w9,rf_model_three.pkl,0.6166666666666667,0.21909928328057718,0.16423405005275615,11.0,510.0,502.0,0.0,204.0,110.0,204.0,0.0,6304.0,94.0,17.933553719008273,0.5105277354599316,0.0,94.0,100.0
1766231670.2364016,10.0.0.11:40522|10.0.0.14:2404|6|w9,rf_model_three.pkl,0.6133333333333333,0.21909928328057718,0.16756738338608948,17.0,510.0,502.0,0.0,244.0,155.0,244.0,0.0,6010.0,89.0,19.134817898022902,0.4902065507645012,0.0,89.0,136.0
1766231670.3310187,10.0.0.11:36826|10.0.0.16:2404|6|w9,rf_model_three.pkl,0.6133333333333333,0.21909928328057718,0.16756738338608948,27.0,510.0,501.0,0.0,316.0,243.0,316.0,0.0,5014.0,73.0,19.35467154397196,0.4484470169159577,0.0,73.0,196.0
1766231670.3837235,10.0.0.11:60604|10.0.0.15:2404|6|w9,rf_model_three.pkl,0.6433333333333333,0.20035209933277404,0.15631456733389265,2.0,510.0,502.0,0.0,40.0,20.0,40.0,0.0,1366.0,20.0,13.29000000000002,2.935017838635498,0.0,20.0,46.0
1766231670.4947295,10.0.0.11:46264|10.0.0.13:2404|6|w9,rf_model_three.pkl,0.64,0.19602124630780338,0.1639787536921966,8.0,510.0,501.0,0.0,146.0,79.0,146.0,0.0,4504.0,67.0,13.999359077070977,1.1204023610078784,0.0,67.0,82.0
1766231670.525529,192.168.1.20:49252|192.168.1.24:2404|6|w9,rf_model_three.pkl,0.7333333333333333,0.11333333333333333,0.15333333333333332,1.0,255.0,16320.0,6.0,8.0,8.0,8.0,3.0,240.0,4.0,10.9375,8.581226606669684,3.0,4.0,24.0
1766231670.6717813,192.168.1.24:2404|192.168.1.28:34719|6|w9,rf_model_three.pkl,0.07333333333333333,0.4073597427476737,0.5193069239189928,0.0,502.0,260.0,2.0,3.0,3.0,3.0,1.0,154.0,2.0,22.2222222222222,0.0,1.0,2.0,22.0
1766231670.6785662,10.0.0.11:40980|10.0.0.12:2404|6|w9,rf_model_three.pkl,0.5433333333333333,0.23991725738435937,0.2167494092823073,2.0,510.0,502.0,0.0,20.0,10.0,20.0,0.0,706.0,10.0,16.960000000000008,2.4733070476977312,0.0,10.0,46.0
1766231720.1386235,10.0.0.11:44912|10.0.0.17:2404|6|w10,rf_model_three.pkl,0.62,0.21576594994724382,0.16423405005275615,11.0,510.0,502.0,0.0,195.0,115.0,195.0,0.0,5380.0,80.0,17.288015122873276,0.5670826732970752,0.0,80.0,100.0
