exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766337156.936162,1766337156.9374676,1.3055801391601562
1,three_nodes,10.0.0.11:2404,1766337161.9363985,1766337161.9385834,2.1848678588867188
1,three_nodes,10.0.0.11:2404,1766337166.9363387,1766337166.938386,2.047300338745117
1,three_nodes,10.0.0.11:2404,1766337171.9364796,1766337171.9385357,2.056121826171875
1,three_nodes,10.0.0.11:2404,1766337176.9368765,1766337176.9395692,2.692699432373047
1,three_nodes,10.0.0.11:2404,1766337181.9349637,1766337181.9376225,2.658843994140625
1,three_nodes,10.0.0.11:2404,1766337186.9366508,1766337186.9398375,3.1867027282714844
1,three_nodes,10.0.0.11:2404,1766337191.935776,1766337191.9387515,2.9754638671875
1,three_nodes,10.0.0.11:2404,1766337196.9365063,1766337196.9389288,2.4225711822509766
1,three_nodes,10.0.0.11:2404,1766337201.935828,1766337201.9371157,1.287698745727539
1,three_nodes,10.0.0.11:2404,1766337206.936329,1766337206.9376068,1.277923583984375
1,three_nodes,10.0.0.11:2404,1766337211.9359243,1766337211.9373505,1.4262199401855469
1,three_nodes,10.0.0.11:2404,1766337216.934592,1766337216.9369695,2.3775100708007812
1,three_nodes,10.0.0.11:2404,1766337221.9345078,1766337221.9366639,2.1560192108154297
1,three_nodes,10.0.0.11:2404,1766337226.9358473,1766337226.9382346,2.3872852325439453
1,three_nodes,10.0.0.11:2404,1766337231.9357142,1766337231.938146,2.4318695068359375
1,three_nodes,10.0.0.11:2404,1766337236.9365287,1766337236.9391928,2.6640892028808594
1,three_nodes,10.0.0.11:2404,1766337241.9358222,1766337241.938524,2.7017593383789062
