exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766338137.4017959,1766338137.4027383,0.9424686431884766
1,three_nodes,10.0.0.11:2404,1766338137.6022718,1766338137.6040356,1.7638206481933594
1,three_nodes,10.0.0.11:2404,1766338137.8020816,1766338137.8036153,1.5337467193603516
1,three_nodes,10.0.0.11:2404,1766338138.0006542,1766338138.0021272,1.4729499816894531
1,three_nodes,10.0.0.11:2404,1766338138.2022073,1766338138.2041993,1.9919872283935547
1,three_nodes,10.0.0.11:2404,1766338138.4014626,1766338138.4034894,2.026796340942383
1,three_nodes,10.0.0.11:2404,1766338138.6008723,1766338138.6026065,1.7342567443847656
1,three_nodes,10.0.0.11:2404,1766338138.8020585,1766338138.803812,1.7535686492919922
1,three_nodes,10.0.0.11:2404,1766338139.001845,1766338139.0029948,1.149892807006836
1,three_nodes,10.0.0.11:2404,1766338139.202168,1766338139.2038512,1.6832351684570312
1,three_nodes,10.0.0.11:2404,1766338139.4017553,1766338139.403768,2.0127296447753906
1,three_nodes,10.0.0.11:2404,1766338139.6004508,1766338139.6020896,1.6388893127441406
1,three_nodes,10.0.0.11:2404,1766338139.8024313,1766338139.8040788,1.6474723815917969
1,three_nodes,10.0.0.11:2404,1766338140.0019927,1766338140.003767,1.7743110656738281
1,three_nodes,10.0.0.11:2404,1766338140.2020514,1766338140.2035725,1.5211105346679688
1,three_nodes,10.0.0.11:2404,1766338140.4004548,1766338140.401983,1.5282630920410156
1,three_nodes,10.0.0.11:2404,1766338140.6020775,1766338140.6034632,1.3856887817382812
1,three_nodes,10.0.0.11:2404,1766338140.8019524,1766338140.8036506,1.6982555389404297
1,three_nodes,10.0.0.11:2404,1766338141.0020585,1766338141.0035717,1.5132427215576172
1,three_nodes,10.0.0.11:2404,1766338141.202023,1766338141.2034822,1.4591217041015625
1,three_nodes,10.0.0.11:2404,1766338141.4007454,1766338141.4013577,0.6122589111328125
1,three_nodes,10.0.0.11:2404,1766338141.602012,1766338141.6035907,1.5788078308105469
1,three_nodes,10.0.0.11:2404,1766338141.8024564,1766338141.8037584,1.3020038604736328
1,three_nodes,10.0.0.11:2404,1766338142.0004985,1766338142.002141,1.642465591430664
1,three_nodes,10.0.0.11:2404,1766338142.201905,1766338142.2030785,1.1734962463378906
1,three_nodes,10.0.0.11:2404,1766338142.4014442,1766338142.4029827,1.5385150909423828
1,three_nodes,10.0.0.11:2404,1766338142.6024258,1766338142.6039236,1.4977455139160156
1,three_nodes,10.0.0.11:2404,1766338142.8008382,1766338142.802778,1.9397735595703125
1,three_nodes,10.0.0.11:2404,1766338143.0020943,1766338143.0039113,1.8169879913330078
1,three_nodes,10.0.0.11:2404,1766338143.2021298,1766338143.2029302,0.8003711700439453
1,three_nodes,10.0.0.11:2404,1766338143.4021134,1766338143.4039311,1.8177032470703125
1,three_nodes,10.0.0.11:2404,1766338143.6022666,1766338143.60391,1.6434192657470703
1,three_nodes,10.0.0.11:2404,1766338143.8017497,1766338143.8035307,1.7809867858886719
1,three_nodes,10.0.0.11:2404,1766338144.0018048,1766338144.0035226,1.7178058624267578
1,three_nodes,10.0.0.11:2404,1766338144.2022152,1766338144.2042642,2.048969268798828
1,three_nodes,10.0.0.11:2404,1766338144.4019465,1766338144.4034948,1.5482902526855469
1,three_nodes,10.0.0.11:2404,1766338144.6007183,1766338144.602495,1.7766952514648438
1,three_nodes,10.0.0.11:2404,1766338144.8015385,1766338144.803374,1.8355846405029297
1,three_nodes,10.0.0.11:2404,1766338145.0014338,1766338145.0031445,1.710653305053711
1,three_nodes,10.0.0.11:2404,1766338145.2018094,1766338145.2029722,1.1627674102783203
1,three_nodes,10.0.0.11:2404,1766338145.402641,1766338145.403691,1.0499954223632812
1,three_nodes,10.0.0.11:2404,1766338145.6023457,1766338145.6037042,1.3585090637207031
1,three_nodes,10.0.0.11:2404,1766338145.8021824,1766338145.804031,1.848459243774414
1,three_nodes,10.0.0.11:2404,1766338146.002333,1766338146.0042078,1.8749237060546875
