exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766337500.963054,1766337500.9655674,2.513408660888672
1,three_nodes,10.0.0.11:2404,1766337501.1631434,1766337501.165164,2.020597457885742
1,three_nodes,10.0.0.11:2404,1766337501.3625076,1766337501.364928,2.4204254150390625
1,three_nodes,10.0.0.11:2404,1766337501.5639594,1766337501.5659091,1.9497871398925781
1,three_nodes,10.0.0.11:2404,1766337501.7636724,1766337501.7655609,1.8885135650634766
1,three_nodes,10.0.0.11:2404,1766337501.9629598,1766337501.9654245,2.464771270751953
1,three_nodes,10.0.0.11:2404,1766337502.163114,1766337502.1652076,2.0935535430908203
1,three_nodes,10.0.0.11:2404,1766337502.3642678,1766337502.3659067,1.6388893127441406
1,three_nodes,10.0.0.11:2404,1766337502.5624645,1766337502.5645285,2.0639896392822266
1,three_nodes,10.0.0.11:2404,1766337502.7635472,1766337502.7653308,1.783609390258789
1,three_nodes,10.0.0.11:2404,1766337502.9636414,1766337502.9647925,1.1510848999023438
1,three_nodes,10.0.0.11:2404,1766337503.1622324,1766337503.1646457,2.4132728576660156
1,three_nodes,10.0.0.11:2404,1766337503.364264,1766337503.3663187,2.0546913146972656
1,three_nodes,10.0.0.11:2404,1766337503.5637913,1766337503.5654862,1.6949176788330078
1,three_nodes,10.0.0.11:2404,1766337503.7636008,1766337503.7649298,1.3289451599121094
1,three_nodes,10.0.0.11:2404,1766337503.9638722,1766337503.9659998,2.1276473999023438
1,three_nodes,10.0.0.11:2404,1766337504.1634061,1766337504.165395,1.9888877868652344
1,three_nodes,10.0.0.11:2404,1766337504.363596,1766337504.365537,1.9409656524658203
1,three_nodes,10.0.0.11:2404,1766337504.564022,1766337504.5653584,1.3363361358642578
1,three_nodes,10.0.0.11:2404,1766337504.7641342,1766337504.7662454,2.111196517944336
1,three_nodes,10.0.0.11:2404,1766337504.9640644,1766337504.9666858,2.6214122772216797
1,three_nodes,10.0.0.11:2404,1766337505.1637456,1766337505.1655092,1.7635822296142578
1,three_nodes,10.0.0.11:2404,1766337505.364025,1766337505.3661096,2.084493637084961
1,three_nodes,10.0.0.11:2404,1766337505.5629387,1766337505.5648491,1.9104480743408203
1,three_nodes,10.0.0.11:2404,1766337505.764173,1766337505.7661436,1.970529556274414
1,three_nodes,10.0.0.11:2404,1766337505.9629338,1766337505.9648407,1.9068717956542969
1,three_nodes,10.0.0.11:2404,1766337506.1630342,1766337506.1647642,1.7299652099609375
1,three_nodes,10.0.0.11:2404,1766337506.3641682,1766337506.3662288,2.0606517791748047
1,three_nodes,10.0.0.11:2404,1766337506.5638838,1766337506.565834,1.9502639770507812
1,three_nodes,10.0.0.11:2404,1766337506.7635434,1766337506.7665236,2.9802322387695312
1,three_nodes,10.0.0.11:2404,1766337506.9627109,1766337506.9647825,2.0716190338134766
1,three_nodes,10.0.0.11:2404,1766337507.16445,1766337507.1665316,2.081632614135742
1,three_nodes,10.0.0.11:2404,1766337507.3636968,1766337507.3657966,2.099752426147461
1,three_nodes,10.0.0.11:2404,1766337507.562928,1766337507.5647547,1.8267631530761719
1,three_nodes,10.0.0.11:2404,1766337507.762812,1766337507.7647448,1.9328594207763672
1,three_nodes,10.0.0.11:2404,1766337507.9625857,1766337507.9652777,2.691984176635742
1,three_nodes,10.0.0.11:2404,1766337508.1622324,1766337508.1646829,2.4504661560058594
1,three_nodes,10.0.0.11:2404,1766337508.3631968,1766337508.366037,2.8400421142578125
1,three_nodes,10.0.0.11:2404,1766337508.5644634,1766337508.5668445,2.3810863494873047
1,three_nodes,10.0.0.11:2404,1766337508.763982,1766337508.766572,2.5899410247802734
1,three_nodes,10.0.0.11:2404,1766337508.9631445,1766337508.965816,2.671480178833008
1,three_nodes,10.0.0.11:2404,1766337509.163591,1766337509.1659307,2.3398399353027344
1,three_nodes,10.0.0.11:2404,1766337509.363849,1766337509.366458,2.6090145111083984
1,three_nodes,10.0.0.11:2404,1766337509.5623367,1766337509.5644026,2.065896987915039
1,three_nodes,10.0.0.11:2404,1766337509.7627156,1766337509.7651474,2.4318695068359375
1,three_nodes,10.0.0.11:2404,1766337509.9623482,1766337509.9646592,2.3109912872314453
1,three_nodes,10.0.0.11:2404,1766337510.1634717,1766337510.165762,2.2902488708496094
1,three_nodes,10.0.0.11:2404,1766337510.3628569,1766337510.364488,1.631021499633789
1,three_nodes,10.0.0.11:2404,1766337510.5628712,1766337510.5640428,1.1715888977050781
1,three_nodes,10.0.0.11:2404,1766337510.7631521,1766337510.7658312,2.679109573364258
1,three_nodes,10.0.0.11:2404,1766337510.9637349,1766337510.966219,2.4840831756591797
1,three_nodes,10.0.0.11:2404,1766337511.1620364,1766337511.164918,2.8815269470214844
1,three_nodes,10.0.0.11:2404,1766337511.3640318,1766337511.366017,1.985311508178711
1,three_nodes,10.0.0.11:2404,1766337511.563606,1766337511.5649967,1.390695571899414
1,three_nodes,10.0.0.11:2404,1766337511.7635238,1766337511.765959,2.4352073669433594
1,three_nodes,10.0.0.11:2404,1766337511.963066,1766337511.9657888,2.7227401733398438
1,three_nodes,10.0.0.11:2404,1766337512.1637163,1766337512.166404,2.687692642211914
1,three_nodes,10.0.0.11:2404,1766337512.3621244,1766337512.3634102,1.2857913970947266
1,three_nodes,10.0.0.11:2404,1766337512.5638297,1766337512.5660167,2.187013626098633
1,three_nodes,10.0.0.11:2404,1766337512.7634573,1766337512.7656555,2.1982192993164062
1,three_nodes,10.0.0.11:2404,1766337512.96362,1766337512.966171,2.5510787963867188
1,three_nodes,10.0.0.11:2404,1766337513.1628513,1766337513.16544,2.5887489318847656
1,three_nodes,10.0.0.11:2404,1766337513.3631344,1766337513.3652155,2.081155776977539
1,three_nodes,10.0.0.11:2404,1766337513.562926,1766337513.5641437,1.2176036834716797
1,three_nodes,10.0.0.11:2404,1766337513.7635472,1766337513.765559,2.0117759704589844
1,three_nodes,10.0.0.11:2404,1766337513.963397,1766337513.96578,2.382993698120117
1,three_nodes,10.0.0.11:2404,1766337514.163106,1766337514.1652176,2.111673355102539
1,three_nodes,10.0.0.11:2404,1766337514.3625157,1766337514.3638134,1.2977123260498047
1,three_nodes,10.0.0.11:2404,1766337514.5630853,1766337514.5640438,0.9584426879882812
1,three_nodes,10.0.0.11:2404,1766337514.7633631,1766337514.764123,0.7598400115966797
1,three_nodes,10.0.0.11:2404,1766337514.9637778,1766337514.9651918,1.4140605926513672
1,three_nodes,10.0.0.11:2404,1766337515.1635666,1766337515.1654189,1.852273941040039
1,three_nodes,10.0.0.11:2404,1766337515.363058,1766337515.364471,1.4128684997558594
1,three_nodes,10.0.0.11:2404,1766337515.5631316,1766337515.564703,1.5714168548583984
1,three_nodes,10.0.0.11:2404,1766337515.7629287,1766337515.7647142,1.7855167388916016
1,three_nodes,10.0.0.11:2404,1766337515.963257,1766337515.964715,1.4579296112060547
1,three_nodes,10.0.0.11:2404,1766337516.1619534,1766337516.1626525,0.6990432739257812
1,three_nodes,10.0.0.11:2404,1766337516.3641872,1766337516.3652995,1.112222671508789
1,three_nodes,10.0.0.11:2404,1766337516.5630674,1766337516.5648468,1.779317855834961
1,three_nodes,10.0.0.11:2404,1766337516.7630143,1766337516.764965,1.9507408142089844
1,three_nodes,10.0.0.11:2404,1766337516.962865,1766337516.964522,1.6567707061767578
1,three_nodes,10.0.0.11:2404,1766337517.1628096,1766337517.1645398,1.730203628540039
1,three_nodes,10.0.0.11:2404,1766337517.3634477,1766337517.3653836,1.9359588623046875
1,three_nodes,10.0.0.11:2404,1766337517.5633738,1766337517.5646358,1.2619495391845703
1,three_nodes,10.0.0.11:2404,1766337517.7630966,1766337517.7640522,0.9555816650390625
1,three_nodes,10.0.0.11:2404,1766337517.963925,1766337517.9649754,1.0504722595214844
1,three_nodes,10.0.0.11:2404,1766337518.1624358,1766337518.1633306,0.8947849273681641
1,three_nodes,10.0.0.11:2404,1766337518.3633368,1766337518.3641074,0.77056884765625
1,three_nodes,10.0.0.11:2404,1766337518.5635395,1766337518.5645595,1.0199546813964844
1,three_nodes,10.0.0.11:2404,1766337518.7638295,1766337518.7656076,1.7781257629394531
1,three_nodes,10.0.0.11:2404,1766337518.963017,1766337518.9645739,1.5568733215332031
1,three_nodes,10.0.0.11:2404,1766337519.1635916,1766337519.164838,1.2464523315429688
1,three_nodes,10.0.0.11:2404,1766337519.362141,1766337519.362707,0.5660057067871094
1,three_nodes,10.0.0.11:2404,1766337519.5638618,1766337519.5651274,1.2655258178710938
1,three_nodes,10.0.0.11:2404,1766337519.7622752,1766337519.7631438,0.8685588836669922
1,three_nodes,10.0.0.11:2404,1766337519.9618409,1766337519.9627767,0.9357929229736328
1,three_nodes,10.0.0.11:2404,1766337520.163086,1766337520.1639342,0.8482933044433594
1,three_nodes,10.0.0.11:2404,1766337520.3627145,1766337520.3633454,0.6308555603027344
1,three_nodes,10.0.0.11:2404,1766337520.5636714,1766337520.5647259,1.054525375366211
1,three_nodes,10.0.0.11:2404,1766337520.7629104,1766337520.7638524,0.9419918060302734
1,three_nodes,10.0.0.11:2404,1766337520.9634604,1766337520.9649026,1.4421939849853516
1,three_nodes,10.0.0.11:2404,1766337521.1632712,1766337521.1646292,1.3580322265625
1,three_nodes,10.0.0.11:2404,1766337521.3631492,1766337521.3645034,1.354217529296875
1,three_nodes,10.0.0.11:2404,1766337521.5628626,1766337521.5639424,1.0797977447509766
1,three_nodes,10.0.0.11:2404,1766337521.7629888,1766337521.7637982,0.8094310760498047
1,three_nodes,10.0.0.11:2404,1766337521.9618394,1766337521.963036,1.1966228485107422
1,three_nodes,10.0.0.11:2404,1766337522.1637728,1766337522.165105,1.3322830200195312
1,three_nodes,10.0.0.11:2404,1766337522.3634448,1766337522.3643405,0.8957386016845703
1,three_nodes,10.0.0.11:2404,1766337522.5636609,1766337522.564593,0.9322166442871094
1,three_nodes,10.0.0.11:2404,1766337522.763604,1766337522.7651067,1.5027523040771484
1,three_nodes,10.0.0.11:2404,1766337522.9634511,1766337522.9649925,1.5413761138916016
1,three_nodes,10.0.0.11:2404,1766337523.1628141,1766337523.1642563,1.4421939849853516
1,three_nodes,10.0.0.11:2404,1766337523.3635302,1766337523.364612,1.0819435119628906
1,three_nodes,10.0.0.11:2404,1766337523.5638514,1766337523.565109,1.2576580047607422
1,three_nodes,10.0.0.11:2404,1766337523.7628603,1766337523.764173,1.3127326965332031
1,three_nodes,10.0.0.11:2404,1766337523.9639013,1766337523.964937,1.0356903076171875
1,three_nodes,10.0.0.11:2404,1766337524.1635785,1766337524.1648579,1.2793540954589844
1,three_nodes,10.0.0.11:2404,1766337524.3636737,1766337524.3651252,1.4514923095703125
1,three_nodes,10.0.0.11:2404,1766337524.5621662,1766337524.5632741,1.107931137084961
1,three_nodes,10.0.0.11:2404,1766337524.763082,1766337524.7643437,1.2617111206054688
1,three_nodes,10.0.0.11:2404,1766337524.9631681,1766337524.9645927,1.424551010131836
1,three_nodes,10.0.0.11:2404,1766337525.1630778,1766337525.1644776,1.3997554779052734
1,three_nodes,10.0.0.11:2404,1766337525.3630755,1766337525.3644822,1.4066696166992188
1,three_nodes,10.0.0.11:2404,1766337525.562805,1766337525.5641835,1.3785362243652344
1,three_nodes,10.0.0.11:2404,1766337525.763724,1766337525.7650113,1.287221908569336
1,three_nodes,10.0.0.11:2404,1766337525.9636505,1766337525.965232,1.581430435180664
1,three_nodes,10.0.0.11:2404,1766337526.162963,1766337526.1644773,1.514434814453125
1,three_nodes,10.0.0.11:2404,1766337526.3638067,1766337526.3653977,1.5909671783447266
1,three_nodes,10.0.0.11:2404,1766337526.563207,1766337526.5646813,1.4743804931640625
1,three_nodes,10.0.0.11:2404,1766337526.7636192,1766337526.7647407,1.12152099609375
1,three_nodes,10.0.0.11:2404,1766337526.9634254,1766337526.9650328,1.6074180603027344
1,three_nodes,10.0.0.11:2404,1766337527.1637082,1766337527.1654859,1.77764892578125
1,three_nodes,10.0.0.11:2404,1766337527.3626938,1766337527.3643358,1.641988754272461
1,three_nodes,10.0.0.11:2404,1766337527.5635653,1766337527.5657413,2.176046371459961
1,three_nodes,10.0.0.11:2404,1766337527.7626705,1766337527.7651384,2.4678707122802734
1,three_nodes,10.0.0.11:2404,1766337527.962473,1766337527.9634838,1.010894775390625
1,three_nodes,10.0.0.11:2404,1766337528.16238,1766337528.1644971,2.117156982421875
1,three_nodes,10.0.0.11:2404,1766337528.3620703,1766337528.36394,1.8696784973144531
1,three_nodes,10.0.0.11:2404,1766337528.562154,1766337528.562979,0.8249282836914062
1,three_nodes,10.0.0.11:2404,1766337528.762932,1766337528.7652,2.2678375244140625
1,three_nodes,10.0.0.11:2404,1766337528.962707,1766337528.9638293,1.1222362518310547
1,three_nodes,10.0.0.11:2404,1766337529.1625073,1766337529.1634536,0.9462833404541016
1,three_nodes,10.0.0.11:2404,1766337529.363693,1766337529.3653445,1.6515254974365234
1,three_nodes,10.0.0.11:2404,1766337529.5622323,1766337529.5635412,1.3089179992675781
1,three_nodes,10.0.0.11:2404,1766337529.7620933,1766337529.762845,0.7517337799072266
1,three_nodes,10.0.0.11:2404,1766337529.9637048,1766337529.9662395,2.534627914428711
1,three_nodes,10.0.0.11:2404,1766337530.163755,1766337530.1652594,1.5044212341308594
1,three_nodes,10.0.0.11:2404,1766337530.3642862,1766337530.3660774,1.791238784790039
1,three_nodes,10.0.0.11:2404,1766337530.562285,1766337530.563065,0.7801055908203125
1,three_nodes,10.0.0.11:2404,1766337530.7638302,1766337530.7661722,2.3419857025146484
1,three_nodes,10.0.0.11:2404,1766337530.964152,1766337530.9664483,2.2962093353271484
1,three_nodes,10.0.0.11:2404,1766337531.162967,1766337531.16492,1.953125
1,three_nodes,10.0.0.11:2404,1766337531.3631566,1766337531.3652165,2.0599365234375
1,three_nodes,10.0.0.11:2404,1766337531.563544,1766337531.5654185,1.8744468688964844
1,three_nodes,10.0.0.11:2404,1766337531.7639935,1766337531.7652586,1.2650489807128906
1,three_nodes,10.0.0.11:2404,1766337531.9634576,1766337531.9654367,1.9791126251220703
1,three_nodes,10.0.0.11:2404,1766337532.1633806,1766337532.1650612,1.680612564086914
1,three_nodes,10.0.0.11:2404,1766337532.363891,1766337532.3660295,2.1386146545410156
1,three_nodes,10.0.0.11:2404,1766337532.5631151,1766337532.5649858,1.8706321716308594
1,three_nodes,10.0.0.11:2404,1766337532.763424,1766337532.7652323,1.8084049224853516
1,three_nodes,10.0.0.11:2404,1766337532.9640715,1766337532.966234,2.162456512451172
1,three_nodes,10.0.0.11:2404,1766337533.1634037,1766337533.1654136,2.009868621826172
1,three_nodes,10.0.0.11:2404,1766337533.3636286,1766337533.3656254,1.996755599975586
1,three_nodes,10.0.0.11:2404,1766337533.5637279,1766337533.565382,1.6541481018066406
1,three_nodes,10.0.0.11:2404,1766337533.7645657,1766337533.7668045,2.238750457763672
1,three_nodes,10.0.0.11:2404,1766337533.963313,1766337533.9650126,1.6994476318359375
1,three_nodes,10.0.0.11:2404,1766337534.1637344,1766337534.1655,1.7654895782470703
1,three_nodes,10.0.0.11:2404,1766337534.363743,1766337534.3660183,2.275228500366211
1,three_nodes,10.0.0.11:2404,1766337534.5636797,1766337534.5656853,2.0055770874023438
1,three_nodes,10.0.0.11:2404,1766337534.764025,1766337534.7665758,2.550840377807617
1,three_nodes,10.0.0.11:2404,1766337534.9630048,1766337534.9646595,1.6546249389648438
1,three_nodes,10.0.0.11:2404,1766337535.163491,1766337535.1649277,1.4367103576660156
1,three_nodes,10.0.0.11:2404,1766337535.3633528,1766337535.3652647,1.9118785858154297
1,three_nodes,10.0.0.11:2404,1766337535.5637949,1766337535.564911,1.116037368774414
