exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766351962.9631064,1766351964.6609604,1697.8540420532227
1,three_nodes,10.0.0.11:2404,1766351971.837875,1766351971.8390427,1.1677742004394531
1,three_nodes,10.0.0.11:2404,1766351976.839044,1766351976.8401515,1.1074542999267578
1,three_nodes,10.0.0.11:2404,1766352055.0145588,1766352055.0164998,1.9409656524658203
1,three_nodes,10.0.0.11:2404,1766352060.0147507,1766352060.0168612,2.1104812622070312
1,three_nodes,10.0.0.11:2404,1766352065.0145352,1766352068.3410773,3326.5421390533447
1,three_nodes,10.0.0.11:2404,1766352070.0144374,1766352070.0156593,1.2218952178955078
1,three_nodes,10.0.0.11:2404,1766352075.0147264,1766352075.0176206,2.894163131713867
1,three_nodes,10.0.0.11:2404,1766352080.014613,1766352080.0159693,1.356363296508789
1,three_nodes,10.0.0.11:2404,1766352085.0141504,1766352085.0154388,1.2884140014648438
1,three_nodes,10.0.0.11:2404,1766352090.0140786,1766352090.015076,0.9973049163818359
1,three_nodes,10.0.0.11:2404,1766352095.0146737,1766352095.0162303,1.5566349029541016
1,three_nodes,10.0.0.11:2404,1766352100.0148423,1766352100.0163643,1.522064208984375
1,three_nodes,10.0.0.11:2404,1766352105.0131004,1766352105.0145662,1.4657974243164062
1,three_nodes,10.0.0.11:2404,1766352110.0144455,1766352110.0156236,1.1780261993408203
1,three_nodes,10.0.0.11:2404,1766352115.0143175,1766352115.0155447,1.2271404266357422
1,three_nodes,10.0.0.11:2404,1766352120.0147328,1766352120.0168924,2.159595489501953
1,three_nodes,10.0.0.11:2404,1766352125.0140507,1766352125.0165005,2.4497509002685547
1,three_nodes,10.0.0.11:2404,1766352130.0141382,1766352130.015126,0.9877681732177734
1,three_nodes,10.0.0.11:2404,1766352135.0146508,1766352135.0163565,1.7056465148925781
1,three_nodes,10.0.0.11:2404,1766352140.0143578,1766352140.016147,1.789093017578125
1,three_nodes,10.0.0.11:2404,1766352145.0144312,1766352145.0158267,1.3954639434814453
1,three_nodes,10.0.0.11:2404,1766352150.0141315,1766352150.0153787,1.2471675872802734
1,three_nodes,10.0.0.11:2404,1766352155.0142038,1766352155.0155048,1.3010501861572266
1,three_nodes,10.0.0.11:2404,1766352160.0141203,1766352160.0151632,1.0428428649902344
1,three_nodes,10.0.0.11:2404,1766352165.0144129,1766352165.015941,1.528024673461914
1,three_nodes,10.0.0.11:2404,1766352170.0145056,1766352170.0164926,1.9869804382324219
1,three_nodes,10.0.0.11:2404,1766352175.0130017,1766352175.014821,1.8193721771240234
1,three_nodes,10.0.0.11:2404,1766352180.0128908,1766352180.0143998,1.508951187133789
1,three_nodes,10.0.0.11:2404,1766352185.014596,1766352185.0163903,1.7943382263183594
1,three_nodes,10.0.0.11:2404,1766352190.0141017,1766352190.0156057,1.5039443969726562
1,three_nodes,10.0.0.11:2404,1766352195.0142214,1766352195.0156636,1.4421939849853516
1,three_nodes,10.0.0.11:2404,1766352200.014651,1766352200.0169444,2.2933483123779297
1,three_nodes,10.0.0.11:2404,1766352205.0145478,1766352205.0164313,1.8835067749023438
