exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766351502.9619184,1766351502.9953487,33.43033790588379
1,three_nodes,10.0.0.11:2404,1766351507.962278,1766351508.0013375,39.05963897705078
1,three_nodes,10.0.0.11:2404,1766351512.9633288,1766351512.9923155,28.986692428588867
1,three_nodes,10.0.0.11:2404,1766351517.9638708,1766351518.0144303,50.55952072143555
1,three_nodes,10.0.0.11:2404,1766351522.963471,1766351523.0333865,69.9155330657959
1,three_nodes,10.0.0.11:2404,1766351527.9631162,1766351527.9963572,33.24103355407715
1,three_nodes,10.0.0.11:2404,1766351532.9636514,1766351536.361349,3397.697687149048
1,three_nodes,10.0.0.11:2404,1766351537.9633954,1766351538.039329,75.93369483947754
1,three_nodes,10.0.0.11:2404,1766351542.9634683,1766351542.9853144,21.84605598449707
1,three_nodes,10.0.0.11:2404,1766351547.9629354,1766351548.0153143,52.37889289855957
1,three_nodes,10.0.0.11:2404,1766351552.9637074,1766351553.0493338,85.62636375427246
1,three_nodes,10.0.0.11:2404,1766351557.9619343,1766351557.9945762,32.64188766479492
1,three_nodes,10.0.0.11:2404,1766351562.961948,1766351562.991328,29.380083084106445
1,three_nodes,10.0.0.11:2404,1766351567.9636734,1766351567.9943302,30.656814575195312
1,three_nodes,10.0.0.11:2404,1766351572.9633534,1766351573.0284238,65.07039070129395
1,three_nodes,10.0.0.11:2404,1766351577.963404,1766351578.0243888,60.98484992980957
1,three_nodes,10.0.0.11:2404,1766351582.9629815,1766351582.996363,33.38146209716797
1,three_nodes,10.0.0.11:2404,1766351587.963573,1766351588.032386,68.81308555603027
1,three_nodes,10.0.0.11:2404,1766351592.9632678,1766351593.007327,44.05927658081055
1,three_nodes,10.0.0.11:2404,1766351597.9639535,1766351598.0283353,64.38183784484863
1,three_nodes,10.0.0.11:2404,1766351602.962823,1766351603.013308,50.48513412475586
1,three_nodes,10.0.0.11:2404,1766351607.9637723,1766351608.0133271,49.55482482910156
1,three_nodes,10.0.0.11:2404,1766351612.9622183,1766351613.032452,70.23382186889648
1,three_nodes,10.0.0.11:2404,1766351617.962421,1766351617.9923065,29.885530471801758
1,three_nodes,10.0.0.11:2404,1766351622.963649,1766351623.0093572,45.70817947387695
1,three_nodes,10.0.0.11:2404,1766351627.9629927,1766351628.0243356,61.34295463562012
1,three_nodes,10.0.0.11:2404,1766351632.9636467,1766351632.9973032,33.65659713745117
1,three_nodes,10.0.0.11:2404,1766351637.9629436,1766351637.9993575,36.41390800476074
1,three_nodes,10.0.0.11:2404,1766351642.9627318,1766351643.010323,47.591209411621094
1,three_nodes,10.0.0.11:2404,1766351647.9632633,1766351648.023387,60.12368202209473
1,three_nodes,10.0.0.11:2404,1766351652.9636867,1766351653.045416,81.72941207885742
1,three_nodes,10.0.0.11:2404,1766351657.9634955,1766351658.0273898,63.89427185058594
1,three_nodes,10.0.0.11:2404,1766351662.9628863,1766351662.9873698,24.483442306518555
1,three_nodes,10.0.0.11:2404,1766351667.9624653,1766351668.0073273,44.86203193664551
1,three_nodes,10.0.0.11:2404,1766351672.9630704,1766351673.0123148,49.24440383911133
1,three_nodes,10.0.0.11:2404,1766351677.963753,1766351678.0194213,55.66835403442383
1,three_nodes,10.0.0.11:2404,1766351682.96183,1766351682.9893665,27.536630630493164
1,three_nodes,10.0.0.11:2404,1766351687.9635003,1766351688.0083256,44.82531547546387
1,three_nodes,10.0.0.11:2404,1766351692.9629662,1766351693.0145848,51.61857604980469
1,three_nodes,10.0.0.11:2404,1766351697.9636805,1766351698.005325,41.64457321166992
1,three_nodes,10.0.0.11:2404,1766351702.9626818,1766351702.9983196,35.637855529785156
1,three_nodes,10.0.0.11:2404,1766351707.9633312,1766351708.0083134,44.982194900512695
1,three_nodes,10.0.0.11:2404,1766351712.9633944,1766351713.0353863,71.9919204711914
1,three_nodes,10.0.0.11:2404,1766351717.9635532,1766351718.1914272,227.8740406036377
1,three_nodes,10.0.0.11:2404,1766351722.9633834,1766351723.0313718,67.98839569091797
1,three_nodes,10.0.0.11:2404,1766351727.9622333,1766351727.9913788,29.145479202270508
1,three_nodes,10.0.0.11:2404,1766351732.961871,1766351733.023338,61.46717071533203
1,three_nodes,10.0.0.11:2404,1766351737.965639,1766351738.031329,65.6898021697998
1,three_nodes,10.0.0.11:2404,1766351742.9618938,1766351742.9923236,30.429840087890625
