exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766337820.4730096,1766337820.5093381,36.32855415344238
1,three_nodes,10.0.0.11:2404,1766337820.6733503,1766337820.7033365,29.986143112182617
1,three_nodes,10.0.0.11:2404,1766337820.8732045,1766337820.9093935,36.18907928466797
1,three_nodes,10.0.0.11:2404,1766337821.0746593,1766337821.1133344,38.67506980895996
1,three_nodes,10.0.0.11:2404,1766337821.2749012,1766337821.304347,29.445886611938477
1,three_nodes,10.0.0.11:2404,1766337821.473954,1766337821.5133364,39.3824577331543
1,three_nodes,10.0.0.11:2404,1766337821.67389,1766337821.70632,32.42993354797363
1,three_nodes,10.0.0.11:2404,1766337821.872917,1766337821.897322,24.40500259399414
1,three_nodes,10.0.0.11:2404,1766337822.0740204,1766337822.1033766,29.35624122619629
1,three_nodes,10.0.0.11:2404,1766337822.2741706,1766337822.3013284,27.15778350830078
1,three_nodes,10.0.0.11:2404,1766337822.4743154,1766337822.504315,29.999494552612305
1,three_nodes,10.0.0.11:2404,1766337822.6751018,1766337822.6983144,23.212671279907227
1,three_nodes,10.0.0.11:2404,1766337822.8744009,1766337822.8993096,24.908781051635742
1,three_nodes,10.0.0.11:2404,1766337823.0730314,1766337823.1054149,32.38344192504883
1,three_nodes,10.0.0.11:2404,1766337823.2744672,1766337823.3023446,27.877330780029297
1,three_nodes,10.0.0.11:2404,1766337823.474152,1766337823.4943526,20.200490951538086
1,three_nodes,10.0.0.11:2404,1766337823.6740808,1766337823.704317,30.236244201660156
1,three_nodes,10.0.0.11:2404,1766337823.8733387,1766337823.8983448,25.00605583190918
1,three_nodes,10.0.0.11:2404,1766337824.0749924,1766337824.1063302,31.337738037109375
1,three_nodes,10.0.0.11:2404,1766337824.2740433,1766337824.3003488,26.305437088012695
1,three_nodes,10.0.0.11:2404,1766337824.475232,1766337824.5033126,28.08070182800293
1,three_nodes,10.0.0.11:2404,1766337824.6740334,1766337824.6933367,19.303321838378906
1,three_nodes,10.0.0.11:2404,1766337824.8744693,1766337824.9076395,33.170223236083984
1,three_nodes,10.0.0.11:2404,1766337825.073623,1766337825.1053262,31.70323371887207
1,three_nodes,10.0.0.11:2404,1766337825.2746503,1766337825.3013146,26.664257049560547
1,three_nodes,10.0.0.11:2404,1766337825.474529,1766337825.5073864,32.857418060302734
1,three_nodes,10.0.0.11:2404,1766337825.6748013,1766337825.6953094,20.5080509185791
1,three_nodes,10.0.0.11:2404,1766337825.8747,1766337825.8993154,24.61528778076172
1,three_nodes,10.0.0.11:2404,1766337826.0746136,1766337826.1013474,26.733875274658203
1,three_nodes,10.0.0.11:2404,1766337826.2741878,1766337826.300339,26.151180267333984
1,three_nodes,10.0.0.11:2404,1766337826.4743903,1766337826.500313,25.922775268554688
1,three_nodes,10.0.0.11:2404,1766337826.6746254,1766337826.7203338,45.708417892456055
1,three_nodes,10.0.0.11:2404,1766337826.8749542,1766337826.9083216,33.36739540100098
1,three_nodes,10.0.0.11:2404,1766337827.0745769,1766337827.1043437,29.76679801940918
1,three_nodes,10.0.0.11:2404,1766337827.2740567,1766337827.3013153,27.258634567260742
1,three_nodes,10.0.0.11:2404,1766337827.474814,1766337827.5073357,32.521724700927734
1,three_nodes,10.0.0.11:2404,1766337827.6743696,1766337827.6993244,24.954795837402344
1,three_nodes,10.0.0.11:2404,1766337827.8742657,1766337827.902316,28.05042266845703
1,three_nodes,10.0.0.11:2404,1766337828.0730388,1766337828.107413,34.374237060546875
1,three_nodes,10.0.0.11:2404,1766337828.2732806,1766337828.306329,33.048391342163086
1,three_nodes,10.0.0.11:2404,1766337828.4731162,1766337828.4983127,25.196552276611328
1,three_nodes,10.0.0.11:2404,1766337828.674516,1766337828.699355,24.838924407958984
1,three_nodes,10.0.0.11:2404,1766337828.8737671,1766337828.9203773,46.610116958618164
1,three_nodes,10.0.0.11:2404,1766337829.0730364,1766337829.1485791,75.54268836975098
1,three_nodes,10.0.0.11:2404,1766337829.2731452,1766337829.2983677,25.2225399017334
1,three_nodes,10.0.0.11:2404,1766337829.4735696,1766337829.4983404,24.770736694335938
1,three_nodes,10.0.0.11:2404,1766337829.6740322,1766337829.7063584,32.32622146606445
1,three_nodes,10.0.0.11:2404,1766337829.8733354,1766337829.9046068,31.27145767211914
1,three_nodes,10.0.0.11:2404,1766337830.073095,1766337830.1093116,36.21649742126465
1,three_nodes,10.0.0.11:2404,1766337830.2739859,1766337830.3113282,37.34230995178223
1,three_nodes,10.0.0.11:2404,1766337830.4730854,1766337830.5093353,36.24987602233887
1,three_nodes,10.0.0.11:2404,1766337830.6731308,1766337830.7043073,31.17656707763672
1,three_nodes,10.0.0.11:2404,1766337830.8738399,1766337830.911338,37.49823570251465
1,three_nodes,10.0.0.11:2404,1766337831.1157532,1766337831.1493201,33.566951751708984
