exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766337156.936162,1766337156.9723291,36.167144775390625
1,three_nodes,10.0.0.11:2404,1766337161.9363985,1766337161.973338,36.939382553100586
1,three_nodes,10.0.0.11:2404,1766337166.9363387,1766337166.96432,27.981281280517578
1,three_nodes,10.0.0.11:2404,1766337171.9364796,1766337171.9693227,32.84311294555664
1,three_nodes,10.0.0.11:2404,1766337176.9368765,1766337176.963309,26.432514190673828
1,three_nodes,10.0.0.11:2404,1766337181.9349637,1766337181.9643192,29.355525970458984
1,three_nodes,10.0.0.11:2404,1766337186.9366508,1766337186.9593153,22.664546966552734
1,three_nodes,10.0.0.11:2404,1766337191.935776,1766337191.9774463,41.67032241821289
1,three_nodes,10.0.0.11:2404,1766337196.9365063,1766337196.968328,31.821727752685547
1,three_nodes,10.0.0.11:2404,1766337201.935828,1766337201.9703255,34.49749946594238
1,three_nodes,10.0.0.11:2404,1766337206.936329,1766337206.958319,21.990060806274414
1,three_nodes,10.0.0.11:2404,1766337211.9359243,1766337211.9723053,36.38100624084473
1,three_nodes,10.0.0.11:2404,1766337216.934592,1766337216.965306,30.714035034179688
1,three_nodes,10.0.0.11:2404,1766337221.9345078,1766337221.9603302,25.82240104675293
1,three_nodes,10.0.0.11:2404,1766337226.9358473,1766337226.9583137,22.466421127319336
1,three_nodes,10.0.0.11:2404,1766337231.9357142,1766337231.9583154,22.60112762451172
1,three_nodes,10.0.0.11:2404,1766337236.9365287,1766337236.9683135,31.784772872924805
1,three_nodes,10.0.0.11:2404,1766337241.9358222,1766337241.9693425,33.52022171020508
