exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766349720.9832745,1766349721.0203235,37.049055099487305
1,three_nodes,10.0.0.11:2404,1766349721.9844413,1766349722.014309,29.86764907836914
1,three_nodes,10.0.0.11:2404,1766349722.98325,1766349723.0143251,31.075239181518555
1,three_nodes,10.0.0.11:2404,1766349723.9852982,1766349724.021314,36.01574897766113
1,three_nodes,10.0.0.11:2404,1766349724.9847002,1766349725.0143235,29.62327003479004
1,three_nodes,10.0.0.11:2404,1766349725.9855483,1766349726.0063078,20.75958251953125
1,three_nodes,10.0.0.11:2404,1766349726.9839687,1766349727.0163207,32.35197067260742
1,three_nodes,10.0.0.11:2404,1766349727.9834054,1766349728.0033097,19.904375076293945
1,three_nodes,10.0.0.11:2404,1766349728.9831429,1766349729.0083237,25.180816650390625
1,three_nodes,10.0.0.11:2404,1766349729.9831355,1766349730.01633,33.194541931152344
1,three_nodes,10.0.0.11:2404,1766349730.9842267,1766349731.0023015,18.074750900268555
1,three_nodes,10.0.0.11:2404,1766349731.9847703,1766349732.011327,26.556730270385742
1,three_nodes,10.0.0.11:2404,1766349732.9832559,1766349733.0203218,37.065982818603516
1,three_nodes,10.0.0.11:2404,1766349733.9831626,1766349734.0043209,21.158218383789062
1,three_nodes,10.0.0.11:2404,1766349734.9836078,1766349735.019426,35.81833839416504
1,three_nodes,10.0.0.11:2404,1766349735.984774,1766349736.0143251,29.551029205322266
1,three_nodes,10.0.0.11:2404,1766349736.983595,1766349737.0103362,26.74126625061035
1,three_nodes,10.0.0.11:2404,1766349737.9833355,1766349738.0143337,30.99822998046875
1,three_nodes,10.0.0.11:2404,1766349738.984589,1766349739.0133245,28.73539924621582
1,three_nodes,10.0.0.11:2404,1766349739.9846318,1766349740.020322,35.6903076171875
1,three_nodes,10.0.0.11:2404,1766349740.984393,1766349741.0163186,31.925678253173828
1,three_nodes,10.0.0.11:2404,1766349741.9845066,1766349742.0203245,35.817861557006836
1,three_nodes,10.0.0.11:2404,1766349742.9848819,1766349743.017329,32.447099685668945
1,three_nodes,10.0.0.11:2404,1766349743.9846756,1766349744.0123146,27.638912200927734
1,three_nodes,10.0.0.11:2404,1766349744.984745,1766349745.0023055,17.560482025146484
1,three_nodes,10.0.0.11:2404,1766349745.9842799,1766349746.008321,24.041175842285156
1,three_nodes,10.0.0.11:2404,1766349746.98549,1766349747.0103183,24.828195571899414
1,three_nodes,10.0.0.11:2404,1766349747.9845953,1766349748.0193026,34.70730781555176
1,three_nodes,10.0.0.11:2404,1766349748.985024,1766349749.0083156,23.291587829589844
1,three_nodes,10.0.0.11:2404,1766349749.985086,1766349750.0193195,34.23357009887695
1,three_nodes,10.0.0.11:2404,1766349750.985106,1766349751.0253184,40.212392807006836
1,three_nodes,10.0.0.11:2404,1766349751.9842682,1766349752.0143003,30.03215789794922
1,three_nodes,10.0.0.11:2404,1766349752.9848096,1766349753.0113068,26.49712562561035
1,three_nodes,10.0.0.11:2404,1766349753.9844055,1766349754.0173175,32.91201591491699
1,three_nodes,10.0.0.11:2404,1766349754.9831278,1766349755.0033016,20.17378807067871
1,three_nodes,10.0.0.11:2404,1766349755.9837823,1766349756.0023036,18.52130889892578
