exp_id,scenario,flow_id,ts_capture,ts_receive,lat_rep_ms
1,three_nodes,10.0.0.11:2404,1766352266.7153308,1766352266.7723792,57.04832077026367
1,three_nodes,10.0.0.11:2404,1766352271.713184,1766352271.7873251,74.14102554321289
1,three_nodes,10.0.0.11:2404,1766352276.715118,1766352276.763389,48.27117919921875
1,three_nodes,10.0.0.11:2404,1766352281.7144794,1766352281.7813077,66.82825088500977
1,three_nodes,10.0.0.11:2404,1766352286.7143583,1766352286.753361,39.00265693664551
1,three_nodes,10.0.0.11:2404,1766352291.7145698,1766352291.7533216,38.751840591430664
1,three_nodes,10.0.0.11:2404,1766352296.7147677,1766352296.7823699,67.60215759277344
1,three_nodes,10.0.0.11:2404,1766352301.715274,1766352301.8024325,87.1584415435791
1,three_nodes,10.0.0.11:2404,1766352306.714853,1766352306.7923849,77.53181457519531
1,three_nodes,10.0.0.11:2404,1766352311.715251,1766352311.7463524,31.101465225219727
1,three_nodes,10.0.0.11:2404,1766352316.715098,1766352316.7643616,49.263715744018555
1,three_nodes,10.0.0.11:2404,1766352321.7157488,1766352321.753478,37.72926330566406
1,three_nodes,10.0.0.11:2404,1766352326.7149107,1766352326.7863884,71.47765159606934
1,three_nodes,10.0.0.11:2404,1766352331.7142956,1766352331.7433593,29.063701629638672
1,three_nodes,10.0.0.11:2404,1766352336.7149274,1766352336.764412,49.4844913482666
1,three_nodes,10.0.0.11:2404,1766352341.71475,1766352341.7563243,41.57423973083496
1,three_nodes,10.0.0.11:2404,1766352346.7152607,1766352346.7463257,31.064987182617188
1,three_nodes,10.0.0.11:2404,1766352351.7151778,1766352351.753316,38.13815116882324
1,three_nodes,10.0.0.11:2404,1766352356.715168,1766352356.7393184,24.150371551513672
1,three_nodes,10.0.0.11:2404,1766352361.7144012,1766352361.7373269,22.925615310668945
1,three_nodes,10.0.0.11:2404,1766352366.7135725,1766352366.7633948,49.822330474853516
1,three_nodes,10.0.0.11:2404,1766352371.7143812,1766352371.7483568,33.97560119628906
1,three_nodes,10.0.0.11:2404,1766352376.7151008,1766352376.776312,61.211347579956055
1,three_nodes,10.0.0.11:2404,1766352381.7154768,1766352381.785324,69.84734535217285
1,three_nodes,10.0.0.11:2404,1766352386.715715,1766352386.7393603,23.645401000976562
1,three_nodes,10.0.0.11:2404,1766352391.7142484,1766352391.7465227,32.27424621582031
1,three_nodes,10.0.0.11:2404,1766352396.714392,1766352396.7603116,45.91965675354004
1,three_nodes,10.0.0.11:2404,1766352401.7145586,1766352401.7574158,42.85717010498047
1,three_nodes,10.0.0.11:2404,1766352406.7144797,1766352406.737358,22.878408432006836
1,three_nodes,10.0.0.11:2404,1766352411.7150388,1766352411.7923877,77.34894752502441
